age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
27,2,210527,15,10,4,8,4,2,0,0,0,40,38,0
14,7,151763,12,14,4,1,1,4,1,0,0,25,38,0
22,7,267581,11,9,4,8,1,2,1,0,0,40,38,0
3,4,100188,15,10,4,13,3,4,0,0,0,24,38,0
15,5,111746,15,10,2,3,0,4,1,0,0,40,38,0
15,6,171091,11,9,2,12,0,4,1,0,0,40,38,0
44,4,355645,6,5,2,7,0,2,1,0,0,20,37,0
37,2,137678,15,10,0,1,4,4,0,0,0,40,38,0
6,4,70894,7,12,4,3,2,4,1,0,0,40,38,0
2,4,171306,11,9,4,12,3,4,1,0,0,3,38,0
14,4,100997,15,10,2,10,0,0,1,0,0,40,38,0
18,4,63921,4,3,2,6,0,4,1,0,0,40,25,0
12,4,32897,11,9,0,8,1,4,0,0,0,25,38,0
12,2,251854,11,9,4,11,1,2,0,0,0,40,38,0
8,4,345121,0,6,5,8,3,4,0,0,0,25,38,0
29,4,86220,9,13,0,12,1,4,0,0,0,40,38,0
18,4,172845,8,11,4,8,4,4,0,0,0,30,38,0
3,4,171398,0,6,4,12,1,3,1,0,0,40,38,0
7,6,174391,11,9,2,1,5,4,0,0,0,40,38,0
31,4,207058,11,9,0,1,4,4,0,0,0,37,38,0
20,4,291251,11,9,0,7,1,4,0,0,0,40,38,0
43,6,224377,11,9,2,12,0,4,1,0,0,40,38,0
22,4,105813,11,9,2,3,0,4,1,0,0,40,38,0
12,2,180916,15,10,5,1,4,4,0,0,0,38,38,0
14,6,122749,8,11,0,3,3,4,1,0,0,20,38,0
21,4,31069,8,11,2,3,0,4,1,4386,0,40,38,1
9,6,284343,7,12,4,3,1,4,1,0,0,40,38,0
47,4,319371,9,13,2,4,0,4,1,15024,0,40,38,1
29,4,174224,8,11,0,11,1,2,1,0,0,40,38,0
52,0,183958,11,9,2,0,0,4,1,0,0,8,38,0
22,4,127772,11,9,2,12,0,4,1,3103,0,44,38,1
31,4,80651,11,9,0,7,1,4,0,0,0,55,38,0
29,4,62793,11,9,0,12,2,4,0,0,0,40,38,0
25,4,191712,9,13,0,12,1,4,1,0,1590,40,38,0
22,6,237532,11,9,2,12,5,2,0,0,0,54,6,1
33,1,20179,12,14,2,13,0,4,1,0,0,40,38,1
7,4,311376,9,13,4,10,1,4,0,0,0,40,38,0
13,4,432565,8,11,2,13,2,4,0,0,0,40,2,1
22,5,329980,9,13,2,12,0,4,1,0,2415,60,38,1
12,6,125190,11,9,2,3,0,4,1,0,0,40,38,0
6,4,342946,1,7,4,14,3,4,0,0,0,38,38,0
4,0,219835,8,11,4,0,1,4,1,0,0,40,38,0
15,4,123429,0,6,5,3,1,4,1,0,0,40,38,0
52,5,69209,9,13,2,7,0,4,1,3818,0,30,38,0
38,4,66356,11,9,5,6,4,4,1,0,0,40,38,0
24,4,195897,15,10,2,12,0,4,1,0,0,50,38,0
27,5,153132,9,13,2,4,0,4,1,7688,0,52,38,1
1,4,230875,1,7,4,1,1,4,1,0,0,40,38,0
57,6,92298,9,13,2,4,0,4,1,0,0,10,38,0
23,4,185145,10,16,2,10,0,4,1,0,0,40,38,1
10,4,297296,11,9,2,3,0,4,1,0,0,40,38,0
58,0,164849,6,5,2,0,0,2,1,1409,0,5,38,0
38,4,145214,11,9,0,1,1,4,0,0,0,40,38,0
35,6,242341,5,4,2,3,0,0,1,0,0,40,38,0
37,4,240542,15,10,0,12,4,4,0,0,0,48,38,0
19,4,104772,11,9,0,3,4,4,1,0,0,48,38,0
59,0,152802,15,10,2,0,0,4,1,0,0,8,38,0
9,4,181666,11,9,4,6,3,4,0,0,0,40,38,0
1,4,415520,1,7,4,3,3,4,1,0,0,20,38,0
21,4,258761,11,9,0,4,1,4,1,0,0,50,38,0
33,4,88842,9,13,2,14,0,4,1,7298,0,40,38,1
2,0,356717,15,10,4,0,3,4,0,0,0,25,38,0
15,4,158438,15,10,2,4,0,4,1,0,0,60,38,1
40,4,206206,9,13,2,12,0,4,1,0,0,40,38,1
3,4,51816,11,9,4,11,3,2,1,0,0,40,38,0
10,4,253814,15,10,4,1,1,4,0,0,0,40,38,0
14,6,161745,9,13,3,4,1,4,1,0,1980,60,38,0
43,4,162947,4,3,0,7,1,4,0,0,0,40,32,0
35,4,163027,11,9,0,3,4,4,0,0,0,50,38,0
44,4,146788,5,4,2,14,0,4,1,0,0,40,38,0
40,6,73309,11,9,6,3,1,4,1,0,0,55,38,1
2,0,143867,15,10,4,0,3,4,1,0,0,40,38,0
42,6,104216,14,15,2,12,0,4,1,0,0,25,38,0
17,6,345705,11,9,4,3,1,4,1,0,0,45,38,1
14,4,133770,7,12,2,3,1,1,1,0,0,50,38,1
25,4,209392,11,9,0,11,1,2,1,0,0,35,38,0
53,4,262345,15,10,4,1,1,4,0,0,0,6,38,0
30,4,277545,9,13,2,1,0,1,1,0,0,40,0,1
30,0,174525,11,9,2,0,0,4,1,3942,0,40,0,0
12,4,490332,15,10,2,14,0,4,1,0,0,45,38,1
10,4,211570,1,7,4,6,2,2,1,0,0,40,38,0
8,4,374918,2,8,2,8,5,4,0,0,0,40,38,0
34,4,106728,9,13,2,4,0,4,1,5178,0,60,38,1
11,4,173649,11,9,4,8,3,2,0,0,0,40,0,0
18,4,174597,9,13,2,3,0,4,1,0,0,40,38,0
19,6,233533,15,10,2,3,0,4,1,0,0,60,38,1
37,0,169785,12,14,4,0,1,4,0,0,0,40,38,0
29,4,133169,8,11,2,3,0,4,1,0,0,40,38,0
35,4,198824,8,11,5,8,4,4,0,0,0,35,38,0
48,4,174056,5,4,2,7,0,4,1,0,0,40,38,0
26,4,188696,8,11,0,7,1,4,1,0,0,40,38,0
24,2,90692,11,9,0,10,4,1,0,0,0,40,38,0
17,4,271933,9,13,4,4,2,4,0,0,1741,45,38,0
30,6,102359,9,13,2,4,0,4,1,0,0,30,38,0
32,1,213668,12,14,4,4,1,4,1,0,0,56,38,1
4,4,294789,15,10,4,8,1,4,0,0,0,25,38,0
3,4,157599,15,10,4,8,1,4,0,0,0,25,38,0
1,2,134935,2,8,4,11,3,4,1,0,0,40,38,0
10,4,466224,15,10,4,12,1,2,1,0,0,40,38,0
17,6,111985,11,9,2,3,0,4,1,0,0,50,38,0
21,4,264627,15,10,0,1,4,4,0,0,0,40,38,0
7,4,213427,11,9,4,1,1,4,1,0,0,40,38,0
17,4,279015,15,10,4,12,1,4,1,0,0,65,38,0
30,4,165937,11,9,2,7,0,4,1,0,0,50,38,1
10,1,188343,11,9,5,4,4,2,0,0,0,40,38,0
46,4,158609,8,11,6,1,4,4,0,0,0,8,38,0
17,4,193036,15,10,2,1,0,2,1,0,0,40,38,1
8,4,198632,15,10,3,12,1,4,1,0,0,50,38,0
37,4,175912,11,9,6,7,4,4,1,914,0,40,38,0
2,0,192773,15,10,4,0,3,4,0,0,0,35,38,0
18,4,101387,11,9,0,12,1,4,0,0,0,50,38,0
7,4,60783,15,10,2,14,0,4,1,0,0,70,38,1
9,4,183224,15,10,4,1,3,1,0,0,0,35,38,0
42,2,100776,8,11,0,1,1,4,0,0,0,40,38,0
26,4,57600,10,16,3,10,1,4,0,0,0,40,0,0
3,4,174063,15,10,4,8,3,4,0,0,0,40,38,0
24,4,306495,11,9,2,5,0,4,1,0,0,40,38,0
34,4,249741,15,10,2,12,0,4,1,0,0,40,38,0
10,4,93021,11,9,4,1,4,3,0,0,0,40,38,0
19,4,49626,11,9,2,4,0,4,1,0,0,40,38,0
8,4,63062,15,10,4,5,3,4,1,0,0,60,38,0
38,4,320835,9,13,2,12,0,4,1,0,0,50,38,1
5,2,123727,15,10,4,10,1,4,0,0,0,21,38,0
41,7,110517,10,16,2,10,0,1,1,4064,0,40,18,0
26,4,149670,15,10,2,1,5,4,0,4064,0,15,38,0
22,4,172425,8,11,2,1,5,4,0,0,0,20,38,1
23,4,216116,6,5,4,7,4,2,0,0,0,40,14,0
29,4,174209,11,9,0,4,1,4,1,0,0,45,38,0
37,1,175083,11,9,4,1,4,4,0,0,0,20,38,0
2,4,129059,15,10,4,12,3,2,1,0,0,30,38,0
7,4,121313,11,9,2,1,0,4,1,0,0,40,38,0
36,0,181317,11,9,2,0,0,4,1,0,0,40,38,0
7,7,166851,12,14,4,10,1,4,1,0,0,13,38,0
12,6,29616,11,9,4,5,3,4,1,0,0,65,38,0
39,5,105582,15,10,2,4,0,4,1,7688,0,50,38,1
37,0,124993,11,9,2,0,0,4,1,0,0,40,38,1
4,0,148509,15,10,4,0,1,4,0,0,0,30,38,0
17,4,230246,6,5,5,3,1,4,1,0,0,40,0,0
39,4,117881,1,7,0,7,1,4,0,0,0,40,38,0
17,4,203408,9,13,2,10,0,4,1,7688,0,50,38,1
2,4,446219,0,6,4,12,4,2,0,0,0,40,38,0
15,5,110331,11,9,2,12,0,4,1,0,0,65,38,1
31,4,207946,11,9,0,1,4,4,0,0,0,52,38,0
50,0,45537,12,14,2,0,0,2,1,0,0,40,38,1
30,4,188330,11,9,2,14,0,4,1,0,0,25,38,0
35,4,147629,11,9,2,14,0,4,1,0,0,60,38,1
23,4,153799,3,2,3,7,4,4,0,0,0,40,6,0
11,4,203776,0,6,2,3,0,4,1,0,0,50,38,0
24,4,168071,9,13,2,4,0,4,1,7298,0,50,38,1
40,4,348430,3,2,0,3,4,4,1,0,0,40,31,0
34,4,103407,11,9,0,1,1,4,0,0,0,40,38,0
9,0,152046,1,7,4,0,1,4,0,0,0,35,11,0
19,4,153205,9,13,2,10,0,1,1,0,0,45,0,0
16,4,326104,15,10,2,4,0,4,1,0,0,50,38,1
29,4,238162,9,13,2,3,0,4,1,0,0,45,38,1
33,4,221336,11,9,0,1,2,1,0,0,0,40,29,0
16,4,180656,15,10,3,3,1,4,1,0,0,40,0,0
60,6,145329,11,9,4,7,1,4,1,401,0,20,38,0
22,4,315776,12,14,4,4,1,2,1,8614,0,52,38,1
50,0,150516,11,9,6,0,4,4,1,0,0,3,38,0
18,4,325802,7,12,0,6,4,4,0,0,0,24,38,0
6,4,133985,0,6,4,3,3,2,0,0,0,40,38,0
20,4,269329,8,11,0,10,1,4,0,8614,0,45,38,1
24,4,183203,11,9,2,14,0,4,1,0,0,50,38,1
43,4,76127,7,12,2,1,0,4,1,0,0,35,38,1
15,4,195891,9,13,4,1,1,4,1,0,0,55,38,0
39,1,162137,11,9,2,14,0,0,1,0,0,40,38,0
28,7,37672,8,11,0,13,4,4,0,0,0,40,38,0
7,4,161708,11,9,0,4,1,4,0,0,0,45,38,1
1,4,80616,0,6,4,6,3,4,1,0,0,27,38,0
14,4,209276,11,9,2,8,0,3,1,0,0,40,38,0
4,0,34443,15,10,4,0,3,4,1,0,0,50,38,0
28,4,192835,9,13,2,4,0,4,1,0,1977,55,38,1
6,4,203240,15,10,4,8,1,4,0,0,0,40,38,0
28,7,102308,15,10,2,4,0,4,1,0,0,40,38,0
1,4,40829,1,7,4,12,2,0,0,0,0,25,38,0
8,4,60726,11,9,2,14,0,2,1,0,0,30,38,0
14,7,116677,11,9,2,12,0,4,1,0,0,40,38,0
2,4,57067,11,9,4,7,2,4,1,0,0,45,38,0
24,4,304906,9,13,2,4,0,4,1,0,0,40,38,1
57,4,101590,14,15,6,1,1,2,0,0,0,20,38,0
10,4,258102,4,3,4,14,1,4,1,0,0,40,25,0
6,4,241185,11,9,4,1,1,4,0,0,0,40,38,0
14,4,124827,8,11,2,12,0,4,1,0,0,40,38,1
23,5,76625,11,9,2,6,0,4,1,0,0,40,38,0
24,1,263339,11,9,2,14,0,4,1,0,0,40,38,1
8,4,135645,12,14,4,12,1,4,1,0,0,20,38,0
25,4,245626,11,9,2,3,0,0,1,0,0,60,38,0
7,4,210781,9,13,4,3,1,4,0,0,0,40,38,0
25,4,235786,7,12,2,3,0,4,1,0,0,50,38,1
28,6,160167,0,6,2,3,0,4,1,0,0,70,38,0
35,1,30731,11,9,2,4,0,4,1,7298,0,40,38,1
17,4,314375,8,11,0,3,1,4,1,0,0,40,38,0
15,4,81528,11,9,4,6,2,4,1,0,0,60,38,0
37,4,182854,11,9,2,3,0,4,1,0,0,45,38,0
25,1,296798,1,7,4,13,1,4,1,0,1340,40,38,0
15,4,194426,9,13,2,13,0,4,1,15024,0,40,38,1
23,0,70645,15,10,2,0,5,4,0,0,0,20,38,0
38,5,141807,9,13,2,12,0,4,1,0,0,60,38,1
49,0,112871,1,7,4,0,1,4,1,0,0,30,38,0
35,7,71344,12,14,2,10,0,4,1,0,0,40,38,0
4,7,341410,15,10,4,1,1,4,0,0,0,15,38,0
16,4,118941,9,13,2,4,5,4,0,0,0,40,38,1
35,0,159755,8,11,2,0,0,4,1,0,0,50,38,1
11,4,128509,4,3,4,7,1,4,0,0,0,40,0,0
10,6,229125,1,7,2,3,0,4,1,0,0,40,38,0
25,2,142756,9,13,0,10,1,4,0,0,0,50,38,0
10,5,243871,15,10,4,1,3,4,0,0,0,45,38,0
30,4,213140,8,11,2,3,0,4,1,7688,0,40,38,1
2,4,196857,11,9,4,8,1,4,0,0,0,40,38,0
29,4,138626,15,10,2,3,0,4,1,0,0,40,38,0
38,6,161334,11,9,6,8,1,4,0,0,0,25,26,0
33,4,273536,5,4,2,12,0,3,1,0,0,49,6,0
15,4,115631,15,10,4,1,1,4,0,4101,0,50,38,0
11,4,185957,11,9,2,1,5,4,0,0,0,40,38,0
6,4,334357,11,9,4,1,3,2,0,0,0,40,38,0
26,4,96102,12,14,3,4,1,4,1,0,0,50,38,0
17,4,213226,9,13,2,10,0,4,1,0,0,40,19,1
2,4,115248,15,10,4,1,1,1,1,0,0,40,39,0
20,4,185061,15,10,2,4,0,1,1,0,0,55,38,0
10,4,147638,9,13,4,1,2,1,0,0,0,40,16,0
1,4,280298,11,9,4,12,3,4,0,0,0,24,38,0
14,4,163516,15,10,6,1,4,4,0,0,0,40,38,0
32,4,277434,11,9,2,14,0,4,1,0,0,50,38,0
9,1,206983,14,15,2,10,0,4,1,0,0,60,4,0
31,4,108993,11,9,2,3,0,4,1,0,0,45,38,1
22,4,288551,11,9,2,3,0,2,1,0,0,40,38,0
24,4,176069,11,9,5,7,4,4,0,0,0,40,38,0
31,7,183486,8,11,0,10,4,4,0,0,0,56,38,1
23,4,163215,9,13,0,4,1,4,0,10520,0,40,38,1
53,4,94692,9,13,2,12,0,4,1,0,0,70,38,1
3,4,118462,11,9,4,6,3,4,1,0,0,43,38,0
21,4,407068,4,3,2,8,0,4,1,0,0,75,25,0
20,6,243587,15,10,5,8,3,4,0,0,0,40,5,0
32,4,23074,15,10,6,4,1,4,0,0,0,40,38,1
34,4,237735,11,9,2,6,0,4,1,3103,0,40,38,1
26,4,188291,3,2,4,12,3,4,1,0,0,40,38,0
21,4,284166,14,15,4,10,1,4,1,0,0,50,38,0
1,0,423460,1,7,4,0,3,4,1,0,0,36,38,0
6,4,287681,5,4,4,8,1,4,1,0,0,25,25,0
17,4,509364,11,9,2,3,0,4,1,0,0,40,38,0
45,0,139391,15,10,2,0,0,4,1,0,0,24,38,0
16,4,91964,15,10,4,1,4,4,1,0,0,40,38,0
14,4,117526,15,10,4,5,1,4,0,0,0,45,38,0
47,4,91343,15,10,6,13,4,4,0,0,0,40,38,0
9,2,336969,9,13,2,10,0,4,1,0,0,28,8,0
38,4,255364,15,10,2,10,0,4,1,0,0,40,38,0
44,2,167670,9,13,3,10,1,4,1,0,0,40,38,0
20,4,211494,11,9,2,13,0,4,1,0,0,40,38,1
61,2,136198,9,13,2,4,0,4,1,0,0,15,38,0
10,1,409815,15,10,4,1,4,2,0,0,0,40,38,0
32,4,188823,11,9,0,10,1,4,1,0,0,42,38,0
38,7,146326,12,14,2,10,0,4,1,7688,0,45,38,1
25,4,154374,9,13,2,14,0,4,1,0,0,58,38,0
5,0,216563,11,9,4,0,2,4,0,0,0,40,38,0
44,4,197286,6,5,2,3,0,4,1,0,0,40,38,0
47,6,100722,9,13,2,1,0,4,1,0,0,5,38,0
29,2,377622,11,9,2,8,0,4,1,0,0,40,38,0
7,4,145964,9,13,4,4,1,4,1,0,0,40,38,0
10,4,358636,15,10,2,3,0,4,1,2829,0,70,38,0
30,4,155489,11,9,2,14,0,4,1,7688,0,55,38,1
1,4,57413,15,10,0,8,3,4,1,0,0,15,38,0
31,4,320421,11,9,2,12,0,4,1,0,0,50,38,0
33,6,174752,11,9,0,5,1,4,1,0,0,40,38,0
23,7,229364,12,14,0,10,1,4,0,0,0,45,38,0
39,6,157486,0,6,0,12,3,4,1,0,0,40,38,0
17,4,92682,11,9,4,1,1,4,0,4865,0,40,38,0
39,1,101338,9,13,2,12,0,4,1,0,0,40,38,0
1,4,132652,1,7,4,8,3,4,1,0,0,20,38,0
4,4,34616,15,10,4,8,3,4,0,0,0,25,38,0
23,4,218903,11,9,0,13,4,4,0,0,0,40,38,0
10,2,204098,11,9,2,6,2,4,1,0,0,50,38,0
35,6,64045,14,15,2,10,0,4,1,99999,0,45,38,1
29,4,189763,11,9,0,12,1,4,0,0,0,30,38,0
6,4,26248,11,9,4,1,3,4,0,0,0,40,38,0
33,4,92079,15,10,2,13,0,4,1,0,0,45,38,1
2,4,280071,15,10,4,7,2,4,1,0,0,50,38,0
3,4,224059,11,9,4,8,1,4,1,0,0,40,38,0
22,4,185520,15,10,0,4,1,4,0,8614,0,40,38,1
7,4,265567,1,7,4,3,3,4,1,0,0,35,38,0
55,4,106890,8,11,6,1,1,4,0,0,0,40,38,0
25,7,39586,12,14,2,10,5,4,0,0,0,20,38,1
25,4,153132,9,13,0,12,4,4,1,0,0,45,0,0
34,4,209912,9,13,0,4,1,0,1,0,0,50,38,0
22,4,144169,11,9,2,12,0,4,1,0,0,50,38,1
23,2,50442,15,10,4,1,4,0,0,2977,0,35,38,0
17,4,89644,15,10,2,12,0,4,1,0,0,55,38,1
2,4,275889,1,7,4,6,3,4,1,0,0,40,25,0
9,4,231638,11,9,4,4,3,4,0,0,0,40,38,0
28,2,224474,9,13,0,10,4,4,0,4934,0,50,38,1
11,4,355259,12,14,4,10,1,4,0,0,0,40,38,1
13,1,68330,9,13,4,10,1,4,1,0,0,40,38,1
15,4,185410,11,9,4,1,1,4,0,0,0,40,38,0
2,4,87653,15,10,4,8,3,4,0,0,0,25,38,0
4,4,286853,11,9,4,8,3,4,1,0,0,35,38,0
37,4,96710,11,9,2,9,2,2,0,0,0,20,38,0
45,4,160143,14,15,2,10,0,4,1,0,0,30,38,1
8,4,186925,15,10,4,8,1,4,1,2597,0,48,38,0
32,5,109705,15,10,0,4,4,4,0,0,0,32,38,0
15,4,94235,11,9,2,3,0,4,1,0,0,40,38,1
9,4,225279,15,10,4,10,1,4,1,0,1602,40,0,0
20,2,297449,11,9,2,11,0,4,1,0,0,40,38,1
41,4,205896,11,9,0,12,2,4,0,0,0,40,38,0
20,4,93717,15,10,2,1,5,4,0,7298,0,45,38,1
24,4,194710,11,9,4,4,1,4,0,0,0,40,38,0
21,4,236391,9,13,2,4,0,4,1,7688,0,40,38,1
30,7,189123,11,9,2,8,0,4,1,0,0,40,38,0
25,4,358677,11,9,0,8,4,2,1,0,0,35,38,0
13,7,199539,11,9,2,1,0,4,1,0,1902,40,38,0
26,4,128170,15,10,2,12,0,4,1,7688,0,40,38,1
17,4,231238,11,9,2,7,0,2,1,0,0,40,38,0
40,4,296152,15,10,0,4,2,4,0,594,0,10,38,0
29,4,166003,1,7,2,7,0,4,1,0,0,40,38,0
15,4,281437,15,10,2,14,0,4,1,0,0,55,38,0
3,4,190231,6,5,4,7,3,4,0,0,0,11,26,0
30,4,122026,8,11,0,12,1,4,1,0,0,50,38,0
38,0,205527,11,9,0,0,1,4,1,0,0,20,38,0
36,6,174102,5,4,2,4,0,4,1,4386,0,50,12,1
26,4,125461,9,13,2,12,0,4,1,0,0,65,38,1
63,6,184335,5,4,2,5,0,4,1,0,0,30,38,0
7,4,211345,15,10,4,8,3,4,0,0,0,40,25,0
26,2,147328,12,14,2,4,0,4,1,0,1977,60,38,1
5,4,222993,11,9,4,6,3,4,1,0,0,40,38,0
23,4,225978,15,10,5,4,1,2,1,0,0,40,38,0
31,4,121124,11,9,2,4,0,4,1,0,0,50,38,1
39,0,656036,11,9,2,0,0,4,1,0,0,25,38,0
17,0,346762,1,7,0,0,3,4,1,0,0,84,38,0
34,4,234057,11,9,2,3,0,4,1,0,0,45,38,1
7,1,306515,11,9,4,1,1,4,0,0,0,40,38,0
2,4,116562,11,9,4,8,3,4,0,0,0,40,38,0
17,4,171159,15,10,0,1,4,4,0,0,0,30,38,0
7,4,199011,11,9,4,3,3,4,1,0,0,40,38,0
24,4,443508,9,13,2,14,0,4,1,0,0,48,2,1
7,4,29810,11,9,0,12,1,4,0,0,0,38,38,0
5,2,238831,15,10,4,11,3,4,1,0,0,40,38,0
15,1,566117,15,10,0,1,4,4,0,0,0,40,38,0
24,4,255044,9,13,0,4,1,4,0,0,0,55,38,0
3,4,436253,15,10,4,8,3,4,1,0,0,35,38,0
14,4,300687,11,9,4,8,1,2,1,0,0,40,38,0
38,4,144071,9,13,2,13,0,4,1,0,0,18,38,1
32,7,133917,10,16,2,10,0,2,1,0,1902,60,0,1
9,4,188767,9,13,4,12,3,4,1,0,0,40,38,0
10,6,300777,11,9,0,14,1,4,1,0,0,70,38,0
18,4,26987,11,9,5,1,1,4,0,0,0,40,38,0
23,4,174395,11,9,0,8,1,4,1,0,0,60,12,0
42,4,90290,15,10,2,10,0,4,1,0,0,34,38,0
44,4,183735,15,10,2,12,0,4,1,0,0,45,38,1
14,4,123273,11,9,4,12,3,2,0,0,0,40,38,0
26,1,186916,12,14,0,11,1,4,1,0,0,60,38,1
44,4,43554,4,3,4,6,1,2,1,0,2339,40,38,0
37,4,178251,7,12,6,1,4,4,0,0,0,30,38,0
13,4,255885,15,10,2,12,0,4,1,0,0,50,38,0
3,4,64292,15,10,4,12,1,4,0,0,0,50,38,0
10,7,194773,12,14,4,10,1,4,0,0,0,50,11,0
27,5,133060,15,10,0,7,1,4,1,0,0,60,38,0
47,4,258006,15,10,6,1,1,4,0,0,0,40,5,0
38,4,92215,11,9,0,1,1,4,0,0,0,40,38,0
17,4,33945,11,9,0,3,1,4,1,6849,0,55,38,0
44,4,153048,11,9,6,12,1,4,0,0,0,35,38,0
11,4,192200,9,13,2,10,0,4,1,0,0,40,0,0
17,4,355571,11,9,0,7,4,2,0,0,0,40,38,0
30,5,139268,14,15,2,10,0,4,1,0,1977,60,38,1
9,4,34402,9,13,4,1,1,4,1,0,0,45,38,0
18,4,25955,1,7,4,8,4,0,1,0,0,40,38,0
19,4,209609,9,13,2,10,0,4,1,0,0,38,38,0
30,4,168283,9,13,2,10,0,4,1,0,0,40,38,1
0,4,295488,1,7,4,8,3,2,0,0,0,25,38,0
18,4,190895,15,10,2,10,0,4,1,0,0,60,38,0
16,4,164190,12,14,4,10,3,4,1,0,0,20,38,0
8,4,216010,7,12,2,1,5,4,0,0,0,40,38,0
1,4,387568,0,6,4,12,3,4,1,0,0,10,38,0
30,7,188386,12,14,5,10,1,4,1,0,0,38,38,0
27,4,174491,11,9,6,8,4,2,0,0,0,30,38,0
24,4,31221,11,9,0,8,4,4,0,0,0,30,38,0
13,4,272451,9,13,4,1,1,4,0,0,0,40,38,0
36,6,152652,15,10,2,5,0,4,1,0,0,50,38,0
36,4,104413,11,9,6,8,4,2,0,0,0,20,38,0
23,4,105936,11,9,2,12,5,4,0,5013,0,20,38,0
7,4,379066,15,10,4,1,1,4,1,0,2205,24,38,0
10,4,214858,9,13,4,12,3,4,1,0,0,40,38,0
33,4,237735,4,3,2,14,0,4,1,0,0,37,25,0
19,4,158592,1,7,2,3,0,4,1,0,0,50,38,0
24,4,237321,3,2,2,7,0,4,1,0,0,40,25,1
24,4,23646,12,14,4,10,1,4,0,0,0,40,38,0
14,4,169240,11,9,4,8,1,4,0,0,0,40,38,0
15,1,454508,9,13,2,4,0,4,1,0,0,40,38,0
5,4,130356,15,10,4,7,3,4,1,0,0,48,38,0
5,4,427686,0,6,0,3,3,4,1,0,0,40,38,0
1,2,36411,2,8,4,10,3,4,1,0,0,30,38,0
22,4,548510,9,13,2,10,0,2,1,0,0,30,38,0
21,4,187264,11,9,2,4,5,4,0,0,0,55,38,0
18,7,140752,11,9,2,3,0,4,1,0,0,40,38,0
6,4,325596,15,10,4,7,1,4,1,0,0,40,38,0
37,6,175804,9,13,2,4,0,4,1,0,0,40,38,1
19,4,107302,12,14,2,10,0,4,1,0,0,60,38,1
46,2,41161,11,9,2,4,0,4,1,0,0,55,38,0
22,4,401832,15,10,2,4,0,4,1,0,0,48,38,0
40,6,353808,15,10,2,12,0,4,1,0,0,60,38,1
41,5,349910,14,15,2,10,0,4,1,0,1977,50,38,1
12,4,161478,9,13,4,1,1,1,0,0,0,40,23,0
0,4,400225,1,7,4,12,3,4,0,0,0,20,38,0
23,4,367533,11,9,0,3,1,4,1,0,0,40,38,0
52,6,69306,15,10,2,8,5,4,0,0,0,15,38,0
11,4,270366,0,6,0,12,1,4,0,0,0,40,38,0
21,4,103751,6,5,2,3,0,4,1,0,0,40,38,0
27,4,75227,14,15,4,10,1,4,1,14084,0,40,38,1
28,2,132563,14,15,0,10,4,2,0,0,1726,40,38,0
16,7,79580,9,13,2,1,0,2,1,0,0,40,38,0
24,2,344624,15,10,2,8,0,4,1,0,1485,40,38,1
20,5,186359,11,9,2,12,0,4,1,7688,0,60,38,1
33,4,121685,15,10,2,12,0,4,1,0,0,45,38,1
31,4,75104,9,13,2,10,0,4,1,0,0,50,38,0
9,0,188343,11,9,4,0,4,2,0,0,0,40,38,0
19,4,246449,15,10,2,4,0,4,1,0,0,60,38,1
4,4,85088,15,10,4,8,3,4,0,0,0,37,38,0
20,4,545483,7,12,2,5,0,4,1,0,0,40,38,0
3,7,243986,15,10,4,10,3,4,0,0,0,20,38,0
37,6,32778,11,9,2,12,5,4,0,0,0,30,38,0
11,4,369114,11,9,5,12,2,4,0,0,0,40,38,0
10,4,217200,15,10,4,10,1,4,1,0,0,40,38,0
16,4,149220,8,11,4,8,4,2,0,0,0,40,38,0
29,0,162034,11,9,2,0,0,4,1,0,0,40,38,0
11,0,157813,1,7,0,0,4,4,0,0,0,58,2,0
0,0,179715,0,6,4,0,3,4,1,0,0,40,38,0
23,6,335549,14,15,4,10,1,4,1,0,2444,45,38,1
30,4,102308,12,14,2,12,0,4,1,0,0,40,38,1
27,4,367749,3,2,4,7,1,4,0,0,0,40,8,0
8,4,98281,2,8,4,6,4,4,1,0,0,43,38,0
18,4,115792,9,13,2,10,0,4,1,0,0,55,38,0
12,4,277788,15,10,2,12,5,4,0,0,0,25,38,0
13,4,103435,11,9,0,7,4,4,1,0,0,40,38,0
13,4,37646,15,10,2,6,0,4,1,0,0,40,38,0
39,6,385632,5,4,0,8,4,4,0,0,0,40,38,0
8,6,210278,9,13,4,10,3,4,1,0,0,30,38,0
11,4,335357,11,9,4,6,3,2,1,0,0,40,38,0
26,6,272165,6,5,2,3,0,4,1,0,0,40,38,0
30,2,148995,11,9,2,11,0,4,1,0,0,60,38,1
29,6,113434,9,13,2,3,0,4,1,0,0,40,38,0
24,7,132551,12,14,0,10,4,4,0,0,0,35,38,0
21,1,115433,7,12,2,1,5,4,0,7688,0,33,38,1
12,4,227890,11,9,4,11,2,2,1,0,0,40,38,0
8,4,503012,4,3,4,3,1,4,1,0,0,40,25,0
39,4,250873,1,7,2,3,0,4,1,0,0,45,38,0
14,4,407930,5,4,2,6,0,4,1,0,0,40,38,0
5,4,148187,1,7,4,8,2,4,1,0,0,40,38,0
14,4,159322,11,9,4,6,2,4,1,0,0,40,38,0
11,4,334368,15,10,5,1,1,4,0,0,0,40,38,0
